Sentinel,$0.002176
MASTERNET,$0.137238
Radium,$1.22
Polis,$1.01
Cardstack,$0.001786
Pura,$0.024572
Blocktrade Token,$0.078839
CVCoin,$0.344145
Humaniq,$0.022987
Nimiq,$0.001547
MidasProtocol,$0.016143
Spectrecoin,$0.203172
Myriad,$0.002575
Dotcoin,$0.013345
Skrumble Network,$0.005546
Pal Network,$0.009015
Xaurum,$0.041280
HashCoin,$0.000321
Breezecoin,$0.412863
FansTime,$0.001447
Synereo,$0.040595
ToaCoin,$0.001425
Sharder,$0.014278
Hacken,$0.745907
TRAXIA,$0.008208
GridCoin,$0.010318
RightMesh,$0.071117
CEEK VR,$0.009663
DAEX,$0.010756
BitDice,$0.056937
Lendingblock,$0.006697
SafeInsure,$3.77
Oxycoin,$0.004425
Gene Source C...,$0.010710
BOXX Token [B...,$0.171620
PRASM,$0.001954
Airbloc,$0.020626
XPA,$0.068094
Masari,$0.469182
ATC Coin,$0.017270
Kcash,$0.013349
AI Doctor,$0.008667
Dovu,$0.009491
CargoX,$0.029300
I/O Coin,$0.220537
DxChain Token,$0.000246
Circuits of V...,$0.003733
SunContract,$0.031032
VeriCoin,$0.118524
Matchpool,$0.049316
Bitcoin Incog...,$0.492711
ThoreCoin,$42.82
GoNetwork,$0.064235
Molecule,$0.000285
Stellite,$0.000577
TrustNote,$0.011676
ZelCash,$0.082750
Etheroll,$0.514224
Atonomi,$0.007030
Ulord,$0.094148
Unibright,$0.025745
Smartshare,$0.000785
Medicalchain,$0.019277
New Power Coin,$0.218098
Neurotoken,$0.045033
Bezop,$0.070117
Databits,$0.155312
Coinvest,$0.297261
TraDove B2BCoin,$0.007042
Banca,$0.000196
Change,$0.094519
UNIVERSAL CASH,$0.000420
Egretia,$0.001134
Remme,$0.005815
BrahmaOS,$0.005644
STK,$0.010200
Zeusshield,$0.003023
Spectre.ai Ut...,$0.142060
Ubex,$0.001154
LocalCoinSwap,$0.085532
Aphelion,$0.068604
NeuroChain,$0.013600
Musicoin,$0.002896
OracleChain,$0.112814
Rise,$0.025802
DeviantCoin,$0.265813
1World,$0.162548
GET Protocol,$0.294755
Travala,$0.114089
Shivom,$0.005278
DATx,$0.002388
XMax,$0.000444
FarmaTrust,$0.005528
Solaris,$2.09
RealTract,$0.000318
DomRaider,$0.005506
CanonChain,$0.006825
TaaS,$0.392003
DAOstack,$0.083295
Banyan Network,$0.006726
Experience Po...,$0.000013
TV-TWO,$0.016496
EncrypGen,$0.050799
MintCoin,$0.000126
Eroscoin,$0.016727
Ethersocial,$0.126211
Bodhi,$0.077765
BitMart Token,$0.026722
EBCoin,$0.000883
Flixxo,$0.038764
SHIELD,$0.006032
ugChain,$0.005438
EchoLink,$0.008285
Ormeus Coin,$0.181004
Pedity,$0.002252
Gems ,$0.002674
POPCHAIN,$0.009083
Gravity,$0.001400
Omnitude,$0.058985
Dynamic,$0.716916
Peculium,$0.001529
Cappasity,$0.005999
DAV Coin,$0.006528
Morpheus.Network,$0.103493
Yocoin,$0.010027
Scorum Coins,$0.099959
Digix Gold Token,$42.41
BitSend,$0.136647
HollyWoodCoin,$0.263860
ZMINE,$0.021252
Karma,$0.001607
CoinPoker,$0.009072
Welltrado,$0.077250
Espers,$0.000127
Helium,$0.323869
Gambit,$2.47
IXT,$0.078737
Datawallet,$0.007214
PAYCENT,$0.091509
Merculet,$0.000823
OneLedger,$0.008193
Paypex,$0.040926
Xriba,$0.044614
Vipstar Coin,$0.000254
Omni,$4.93
EXRNchain,$0.000030
Datum,$0.002800
WABnetwork,$0.000305
FNKOS,$0.019727
Formosa Finan...,$0.003755
NoLimitCoin,$0.012884
SUQA,$0.008879
Mysterium,$0.113684
Tolar,$0.013194
Experty,$0.098271
Chronobank,$3.74
Rivetz,$0.101222
Trinity Netwo...,$0.007923
indaHash,$0.006564
DubaiCoin,$1.17
Debitum,$0.013075
CashBet Coin,$0.020298
StrongHands,$1.6e-07
Nework,$0.017111
TrueFlip,$0.401913
Constellation,$0.003905
Patientory,$0.035274
Qbao,$0.037696
Waves Communi...,$0.247182
AC3,$0.035468
Silent Notary,$0.000029
AidCoin,$0.055905
Arbidex,$0.117873
Morpheus Labs,$0.011693
Sequence,$0.051876
Lightpaycoin,$0.592559
Leverj,$0.020180
Bob's Repair,$0.030117
GoByte,$0.800133
Vexanium,$0.007776
LoMoCoin,$0.009388
Internxt,$3.68
Pirl,$0.087546
WeTrust,$0.024837
Zap,$0.017787
Relex,$0.002059
Snetwork,$0.017605
DNotes,$0.016760
EnergiToken,$0.001650
Expanse,$0.213983
CanYaCoin,$0.049183
MIB Coin,$0.053819
Autonio,$0.027058
ShipChain,$0.010561
Hashgard,$0.000155
LogisCoin,$2.89
X8X Token,$0.035481
Effect.AI,$0.010499
Measurable Da...,$0.005234
OKCash,$0.028600
GeoCoin,$0.658563
SelfSell,$0.005356
Friendz,$0.004088
Energo,$0.003444
Rentberry,$0.006880
The Abyss,$0.009339
Aventus,$0.344400
SIBCoin,$0.119741
Swarm City,$0.244537
ClearPoll,$0.290936
OptiToken,$0.085502
savedroid,$0.000754
FoldingCoin,$0.002910
Rate3,$0.004671
VouchForMe,$0.009932
Turtlecoin,$0.000076
HEAT,$0.052795
BitScreener T...,$0.012780
0xBitcoin,$0.587183
CommerceBlock,$0.011281
Arionum,$0.025622
ALIS,$0.049219
Atmos,$0.018979
Alphacat,$0.000674
BitRent,$0.002217
Gatcoin,$0.003473
ArtByte,$0.002320
Acute Angle C...,$0.007344
Syndicate,$0.061688
Lethean,$0.003922
ProChain,$0.036595
PinkCoin,$0.004619
Devery,$0.028678
RED,$0.013835
ALAX,$0.005348
Stox,$0.034695
HeroNode,$0.001878
AdShares,$0.091795
Snovian.Space,$0.004387
Vice Industry...,$0.005706
Golos,$0.014141
FintruX Network,$0.020708
WeAreSatoshi,$0.071237
Level Up Coin,$0.001750
AirWire,$0.014472
adbank,$0.002892
Sentinel Chain,$0.008674
On.Live,$0.078850
NewYorkCoin,$0.000013
AiLink Token,$0.000876
MyBit,$0.017041
Sether,$0.095484
NPER,$0.032867
REAL,$0.162099
HEROcoin,$0.013332
Travelflex,$0.020610
Insights Network,$0.011747
Starbase,$0.008667
Block-Chain.com,$0.161188
Mallcoin,$0.009208
Capricoin,$0.807802
Education Eco...,$0.007373
CoinFi,$0.009121
Colu Local Ne...,$0.016014
W3Coin,$0.000031
Thingschain,$0.000138
REBL,$0.009092
Swisscoin,$0.000190
Sphere,$0.503514
InterCrone,$0.109909
Bee Token,$0.008252
COPYTRACK,$0.048978
Eristica,$0.009112
Zilla,$0.035908
PikcioChain,$0.036004
nUSD,$0.999683
Uquid Coin,$0.150646
Cashbery Coin,$0.272021
Auroracoin,$0.131930
Kore,$0.738348
JET8,$0.002475
Forkcoin,$0.307702
Zero,$0.329257
LIFE,$0.000063
ExclusiveCoin,$0.284973
Birake,$0.086337
Bounty0x,$0.007829
HOQU,$0.009624
Upfiring,$0.074779
Kora Network ...,$0.004819
B3Coin,$0.001956
Internet of P...,$0.268205
Sharpe Platfo...,$0.083128
Crowd Machine,$0.003037
Block Array,$0.020811
HiCoin,$0.000316
Faceter,$0.002966
Tokes,$0.399952
Repme,$0.000038
BitcoinZ,$0.000444
2GIVE,$0.002588
Matryx,$0.057721
Social Send,$0.034644
LikeCoin,$0.002807
Curecoin,$0.055072
Kleros,$0.007956
Sense,$0.005245
Playkey,$0.095209
DOWCOIN,$0.288890
Qwark,$0.019325
Niobio Cash,$0.011329
OBITS,$0.083554
Credit Tag Chain,$0.031992
Sharpay,$0.001491
JSECOIN,$0.002825
Seal Network,$0.002526
TransferCoin,$0.181813
Truegame,$0.014702
Blue Protocol,$0.033068
Dether,$0.014430
Cpollo,$0.000193
Cryptosolartech,$0.018521
Privatix,$1.01
SRCOIN,$0.000235
ATLANT,$0.031153
Soniq,$0.025799
Coin Lion,$0.035492
SiaCashCoin,$0.000135
Akroma,$0.066662
Zeitcoin,$0.000030
Daneel,$0.028320
Digital Asset...,$0.011679
Lampix,$0.008101
Clipper Coin,$0.000693
4NEW,$0.019962
Sprouts,$6.9e-08
AirToken,$0.001029
Divi Exchange...,$0.911271
Invacio,$0.032670
Denarius,$0.255662
UChain,$0.003919
Fox Trading,$0.150461
MetaMorph,$0.017234
CYCLEAN,$0.001555
AdHive,$0.009413
Global Crypto...,$0.000886
Memetic / Pep...,$0.044567
DPRating,$0.000483
Apollon,$0.008244
Ryo Currency,$0.137698
BitClave,$0.002072
MyWish,$0.053015
MTC Mesh Network,$0.003604
Ethbits,$0.632635
GoldCoin,$0.024929
IDEX Membership,$515.88
Zippie,$0.004379
NuBits,$0.092390
Helbiz,$0.001337
HOLD,$0.001424
Bela,$0.026001
HeartBout,$0.018803
Indorse Token,$0.026953
Pareto Network,$0.003628
Elite,$0.000038
Pluton,$1.17
DopeCoin,$0.008332
EvenCoin,$0.054380
Nerves,$0.000198
FedoraCoin,$0.000005
QChi,$0.043396
Worldcore,$0.005389
IP Exchange,$0.001132
Hexx,$0.523715
VeriumReserve,$0.506554
UltraNote Coin,$0.000696
LOCIcoin,$0.023357
Publica,$0.050794
Ubcoin Market,$0.002757
LALA World,$0.004906
AICHAIN,$0.001759
Gladius Token,$0.064818
Trittium,$0.009364
Castle,$0.083571
Profile Utili...,$0.020391
Guaranteed Et...,$0.003077
OWNDATA,$0.000366
WandX,$0.074170
Open Trading ...,$0.447417
Giant,$0.383991
Stipend,$0.099494
BetterBetting,$0.005270
Utrum,$0.027481
Narrative,$0.018764
XcelToken,$0.011883
Kind Ads Token,$0.025327
Kryll,$0.075619
Mindexcoin,$0.050484
eBoost,$0.043146
Auctus,$0.050134
MNPCoin,$0.387601
CannabisCoin,$0.010960
AMLT,$0.009981
Thrive Token,$0.008119
Bitcoin Plus,$7.13
MedicCoin,$0.003700
Breakout,$0.043335
Deutsche eMark,$0.019367
VULCANO,$0.006584
Sovereign Hero,$169.69
Noku,$0.056127
Project Coin,$0.257709
SkinCoin,$0.009090
Sapien,$0.003980
Proton Token,$0.000404
ATBCoin,$0.019004
Fire Lotto,$0.037871
Elixir,$0.023390
Tokenbox,$0.068662
RefToken,$1.05
Miners' Rewar...,$0.076620
HunterCoin,$0.031632
EUNO,$0.096322
ZCore,$0.348681
Bigbom,$0.002349
Karbo,$0.111149
Quantis Network,$0.248319
Ergo,$1.87
Sp8de,$0.000095
ClearCoin,$0.001398
CyberFM,$0.000012
bitJob,$0.010104
Terracoin,$0.031621
Freyrchain,$0.001447
Origin Sport,$0.013850
Rapids,$0.000310
Naviaddress,$0.002971
ZINC,$0.133564
Sumokoin,$0.086956
EverGreenCoin,$0.049972
FSBT API Token,$0.192703
Universal Cur...,$0.043204
Monkey Project,$0.172730
Nullex,$0.016444
BunnyCoin,$0.000006
Traceability ...,$0.003816
SportyCo,$0.012221
EquiTrader,$0.056843
Gainer,$0.062016
BoutsPro,$0.008271
ShareX,$0.000980
Woodcoin,$0.077308
SkyHub Coin,$4.77
GoldMint,$0.320721
HyperStake,$0.000444
Bettex Coin,$0.169888
The ChampCoin,$0.003579
BuzzCoin,$0.000030
SyncFab,$0.003684
Maverick Chain,$0.005630
Fidelium,$0.004998
Neutron,$0.014863
0xcert,$0.004994
GCN Coin,$0.000004
smARTOFGIVING,$0.119140
APR Coin,$0.116505
Skeincoin,$0.041172
Shard,$0.045266
Condensate,$0.001455
Kalkulus,$0.041970
ZEST,$0.242049
Rupee,$0.021596
ACE (TokenStars),$0.045866
RealChain,$0.001626
SmileyCoin,$0.000020
Xenon,$0.001762
Orbitcoin,$0.163620
Bonpay,$0.046522
BitCoen,$0.074416
Paymon,$0.000848
BiblePay,$0.000475
DigitalPrice,$0.025723
XMCT,$0.005330
SoMee.Social,$0.012223
Wispr,$0.019062
Bodhi [ETH],$0.033707
Soma,$0.061911
Carboneum [C8...,$0.009503
IQeon,$0.179051
Leadcoin,$0.000620
Knoxstertoken,$0.004261
EUNOMIA,$0.000029
FantasyGold,$0.042696
Pylon Network,$1.22
Condominium,$0.000568
FUTURAX,$0.000139
Bitswift,$0.119441
SnodeCoin,$0.085949
Signals Network,$0.005199
CampusCoin,$0.000886
StarterCoin,$0.001580
Actinium,$0.076853
Iungo,$0.011140
FORCE,$0.003163
EXMR,$0.037384
SnowGem,$0.047736
Veros,$0.010874
Equal,$0.001075
nDEX,$0.000029
X-Cash,$0.000029
Viuly,$0.000446
BitRewards,$0.001389
EtherGem,$0.033293
Gold Poker,$0.284363
Sugar Exchange,$0.019783
ModulTrade,$0.012090
TrezarCoin,$0.004427
Hurify,$0.002179
Aigang,$0.019038
Evimeria,$0.000027
Penguin Coin,$0.000073
Jury.Online T...,$0.045550
Engagement Token,$0.000986
Webcoin,$0.012445
White Standard,$0.909040
Newton Coin P...,$0.000004
Monoeci,$0.049271
EventChain,$0.012685
GenesisX,$0.075450
Webchain,$0.006990
BlitzPredict,$0.001109
MFIT COIN,$1.77
EZToken,$0.032761
CryptoFlow,$0.005524
CFun,$0.000873
Ellaism,$0.029048
Blocknode,$0.004345
Auxilium,$0.003747
Fivebalance,$0.000023
SIMDAQ,$0.020291
Phoenixcoin,$0.004998
XGOX,$0.000147
Bitcoin Token,$0.000036
CREA,$0.019776
CryCash,$0.072465
Aegeus,$0.013551
Bridge Protocol,$0.001457
Amon,$0.001053
FujiCoin,$0.000190
Suretly,$1.40
SCRIV NETWORK,$0.013005
SURETY,$0.006760
Startcoin,$0.006959
Alt.Estate token,$0.000444
Parkgene,$0.001114
BitWhite,$0.008589
Kolion,$0.443752
Altcoin,$2.52
Innova,$0.063643
ShowHand,$0.000005
EDRCoin,$0.107473
Coinlancer,$0.004238
MicroMoney,$0.022993
Advanced Tech...,$0.011470
IGToken,$0.000160
Iridium,$0.020653
Cyber Movie C...,$0.000017
AB-Chain RTB,$0.024709
Bitmark,$0.027392
Citadel,$0.025569
Zetacoin,$0.001636
CatoCoin,$0.129880
Rupaya,$0.007268
MagicCoin,$0.036123
Bitradio,$0.038787
ArbitrageCT,$0.002961
808Coin,$2.8e-07
XDNA,$0.127107
NetKoin,$0.000064
Beetle Coin,$0.001569
BLOC.MONEY,$0.033867
Bitsum,$0.000213
Olive,$0.000898
Aditus,$0.001056
PeepCoin,$0.000008
EtherSportz,$0.034293
QYNO,$0.219294
Blocklancer,$0.001962
Bitzeny,$0.003078
Octoin Coin,$0.568470
Typerium,$0.005061
Dystem,$0.066553
BunnyToken,$0.001905
IXTUS Edutain...,$0.009160
Musiconomi,$0.007845
DraftCoin,$0.026788
Waletoken,$0.000015
BriaCoin,$0.289337
Datarius Credit,$0.001621
Pigeoncoin,$0.000190
Digiwage,$0.004832
Intelligent T...,$0.020655
Jetcoin,$0.029481
Emphy,$0.025175
Wixlar,$0.041887
Elysian,$0.002301
Billionaire T...,$0.055033
CyberMusic,$0.000012
TEAM (TokenSt...,$0.016747
BitMoney,$0.025007
Bitcoin Adult,$0.007592
Bitcoinus,$0.003795
Bitcoin Scrypt,$0.009483
Sola Token,$0.005809
Phonecoin,$0.094933
Knekted,$0.000797
Unify,$0.008378
SONDER,$0.001260
XOVBank,$0.002891
WITChain,$0.000099
PKG Token,$0.000016
Dorado,$0.000411
Numus,$0.052698
DACH Coin,$0.024673
Neural Protocol,$0.000019
BlockMesh,$0.001518
Transcodium,$0.002687
WhaleCoin,$0.012969
BLAST,$0.003432
AdultChain,$0.003008
Crowdholding,$0.000849
VikkyToken,$0.000033
RPICoin,$0.000254
OPCoinX,$0.001525
Teloscoin,$0.004046
Sharechain,$0.000045
Authorship,$0.001154
Mirai,$0.035361
IQ.cash,$0.031584
BitcoiNote,$0.010835
Fantasy Cash,$0.022210
TOKYO,$0.000506
Bitcoin Red,$0.004935
Atheios,$0.011183
Tokugawa,$0.094136
RouletteToken,$0.009363
Italian Lira,$0.000026
ProCurrency,$0.000940
ELTCOIN,$0.001015
Zenswap Netwo...,$0.000015
Help The Home...,$0.000190
EagleX,$0.002605
Escroco Emerald,$0.000132
Benz,$0.000581
MCAP,$0.007798
GoHelpFund,$0.025861
Tourist Token,$0.000019
Dinero,$0.010832
TokenDesk,$0.007721
PluraCoin,$0.000318
DeltaChain,$0.000017
Carebit,$0.000667
Qbic,$0.017252
EZOOW,$0.000006
CryptoSoul,$0.000700
Decentralized...,$0.008357
Crystal Token,$0.119029
Bitether,$0.002619
Azart,$0.021631
Earth Token,$0.000289
Cryptrust,$0.000013
Havy,$0.000012
PAXEX,$0.003612
Desire,$0.009968
Peerguess,$0.001349
Bitblocks,$0.001903
Thore Cash,$0.003540
Garlicoin,$0.003528
Bionic,$0.000081
PrimeStone,$0.008602
SmartFox,$0.036028
Gossipcoin,$0.000474
Mainstream Fo...,$0.000158
Joint Ventures,$0.001753
YoloCash,$0.001282
Kubera Coin,$0.000316
Nyerium,$0.001948
INDINODE,$0.000137
Archetypal Ne...,$0.000006
Ether Kingdom...,$0.065034
Lobstex,$0.010107
KUN,$12.02
SpeedCash,$0.039214
Absolute,$0.040402
AnarchistsPrime,$0.004239
CrowdCoin,$0.003690
Sub Invest,$6.3e-08
Peony,$0.003093
Staker,$0.016259
LiteCoin Ultra,$0.014013
BitCoin One,$0.001392
MODEL-X-coin,$0.136028
Coimatic 3.0,$0.001140
Bolenum,$0.000021
CJs,$0.119013
Oyster,$0.510160
United Trader...,$0.332372
Lykke,$0.035070
Universa,$0.004573
Rialto,$0.097531
ZrCoin,$1.73
Rubycoin,$0.232192
Linfinity,$0.018413
Grid+,$0.123811
Ecobit,$0.009553
Proxeus,$0.020082
DAO.Casino,$0.023937
Pandacoin,$0.000116
AsiaCoin,$0.001835
APX,$5.19
MassGrid,$0.066102
Stealth,$0.114173
Anoncoin,$1.52
Russian Miner...,$2125.27
Starta,$0.600823
Hubii Network,$0.210478
Ondori,$0.000079
CoinToGo,$0.624664
FoodCoin,$0.006371
Zephyr,$0.008192
Coinsuper Eco...,$0.016505
Nebula AI,$0.001964
SolarCoin,$0.046367
BitDegree,$0.006344
Vezt,$0.029523
Linker Coin,$0.018441
Cryptopay,$0.028889
PetroDollar,$0.030620
InvestFeed,$0.010014
Motocoin,$0.093124
Quark,$0.006959
Nimiq Exchang...,$0.163143
Rookiecoin,$0.000540
bitqy,$0.000507
FLIP,$0.027881
SounDAC,$0.099266
Tigereum,$0.085108
Bullion,$1.40
Cruisebit,$0.054900
Puregold Token,$0.181728
Sociall,$0.075916
ICOS,$2.48
C2C System,$0.004120
TrakInvest,$0.014724
CHIPS,$0.057253
Fluz Fluz,$0.005778
HelloGold,$0.004440
NeosCoin,$0.282725
Nexium,$0.017208
MaxCoin,$0.017967
FidentiaX,$0.010341
Payfair,$0.012147
LatiumX,$0.010268
Smoke,$0.054513
Ethorse,$0.009806
Breakout Stake,$0.163663
42-coin,$23876.89
imbrex,$0.110057
Uniform Fisca...,$0.000253
Chronologic,$1.20
Spectiv,$0.003318
LiteDoge,$0.000061
Bethereum,$0.003329
Adelphoi,$0.043129
Opus,$0.006326
BlueCoin,$0.001518
Blockpool,$0.037579
TeslaCoin,$0.010331
SuperCoin,$0.015942
Mozo Token,$0.001047
Speed Mining ...,$7.38
Verify,$0.055717
Monster Byte,$0.044284
ZeusCrowdfunding,$0.000005
WorldCoin,$0.006073
EncryptoTel [...,$0.012303
ATMChain,$0.000153
Goodomy,$0.001138
Etheriya,$0.444289
E-coin,$1.94
PHI Token,$0.118355
Ties.DB,$0.016229
Talao,$0.064299
BlockCAT,$0.088225
RussiaCoin,$0.076106
BitCrystals,$0.027033
PWR Coin,$0.000063
Carboncoin,$0.000039
NobleCoin,$0.000253
AudioCoin,$0.000635
Hush,$0.114380
Universe,$0.013450
Darcrus,$0.042889
VeriME,$0.003338
Magnet,$0.015753
Pesetacoin,$0.004229
RoBET,$0.714328
Voise,$0.001066
Kobocoin,$0.021986
eBitcoin,$0.028334
Lynx,$0.000007
Cryptonite,$0.000706
CryptoPing,$0.050259
PopularCoin,$0.000127
Galactrum,$0.190044
DaTa eXchange,$0.021383
CryptoCarbon,$0.018727
Ixcoin,$0.021320
QubitCoin,$0.001328
FlypMe,$0.025305
No BS Crypto,$0.000380
Target Coin,$0.000451
KekCoin,$0.039856
STRAKS,$0.043846
BioCoin,$0.000563
Vsync,$0.002594
e-Gulden,$0.024130
Hackspace Cap...,$0.001265
Photon,$0.000016
Trollcoin,$0.000696
Local World F...,$0.004029
Digital Insur...,$0.001887
Manna,$0.001335
PoSW Coin,$0.008941
FundRequest,$0.008605
HireMatch,$0.012083
Zennies,$0.000380
More Coin,$0.179789
Canada eCoin,$0.003630
iEthereum,$0.019620
PitisCoin,$0.002212
Dinastycoin,$0.000190
CarTaxi Token,$0.008358
Oceanlab,$0.007150
FlutterCoin,$0.000759
WELL,$0.004948
NEVERDIE,$0.008048
Bitcloud,$0.012397
Crave,$0.021262
Argentum,$0.030705
Mao Zedong,$0.051243
HUZU,$0.198348
Adzcoin,$0.007123
KanadeCoin,$0.000058
SHPING,$0.000381
PlatinumBAR,$0.164485
Live Stars,$0.007465
TagCoin,$0.045170
Fabric Token,$0.011644
I0Coin,$0.013475
Tokia,$0.006666
Dashcoin,$0.015546
bitBTC,$6139.81
View,$0.007723
DCORP Utility,$0.075130
Tattoocoin (S...,$0.002870
Digitalcoin,$0.008401
Cazcoin,$0.007140
bitSilver,$11.75
Moin,$0.031442
TrumpCoin,$0.037904
Opal,$0.016512
LanaCoin,$0.000253
SagaCoin,$0.043084
MarteXcoin,$0.078891
Ignition,$0.251731
OP Coin,$0.000130
Bitcoin Fast,$0.013918
Advanced Inte...,$0.007177
Growers Inter...,$0.191372
iDealCash,$0.000191
InflationCoin,$0.000005
BitBar,$5.60
bitGold,$1151.42
Helleniccoin,$0.003198
Elementrem,$0.008224
Xchange,$0.055926
MMOCoin,$0.004766
Blakecoin,$0.010309
UltraCoin,$0.004207
Megacoin,$0.005314
Origami,$0.045851
PayCoin,$0.016006
Linx,$0.006087
SpreadCoin,$0.017512
Fastcoin,$0.001211
ZoZoCoin,$0.096015
BritCoin,$0.008786
Piggycoin,$0.000380
Synergy,$0.044917
Biotron,$0.005680
Elcoin,$0.016199
Truckcoin,$0.000822
Joulecoin,$0.004838
Ethereum Cash,$0.012653
Freicoin,$0.005579
NuShares,$0.000063
Regalcoin,$0.013607
IncaKoin,$0.000009
FirstCoin,$0.005363
BBSCoin,$0.000002
Unitus,$0.002594
Mithril Ore,$14.68
Cashcoin,$0.003090
Pure,$0.010122
BTCtalkcoin,$0.002480
TittieCoin,$0.000127
Cream,$0.003460
Bitdeal,$0.000886
Triangles,$1.25
AllSafe,$0.016151
Rubies,$0.014867
Magi,$0.018823
Jesus Coin,$0.000008
KZ Cash,$0.069970
Bitstar,$0.007537
HOdlcoin,$0.000638
VIVO,$0.048615
PutinCoin,$0.000251
InsaneCoin,$0.006295
MojoCoin,$0.011767
BitStation,$0.000039
PiplCoin,$0.001708
Vivid Coin,$0.038148
AceD,$0.059926
Orbis Token,$0.007262
Emerald Crypto,$0.007212
Wild Crypto,$0.005644
Abulaba,$0.008851
Tidex Token,$0.014189
Gapcoin,$0.009553
Version,$0.000253
Shekel,$0.001075
Halcyon,$0.020229
Ratecoin,$0.001075
Ethereum Gold,$0.010883
Bata,$0.025788
Kurrent,$0.002072
SGPay,$0.062128
VoteCoin,$0.002957
ChessCoin,$0.002277
Nyancoin,$0.000380
bitEUR,$1.13
Netko,$0.018346
vSlice,$0.003606
Masternodecoin,$0.002235
SmartCoin,$0.004745
Bit20,"$115,427"
Tracto,$0.004317
Commodity Ad ...,$0.003501
Golfcoin,$0.000064
Accelerator N...,$0.184785
iCoin,$0.003765
Rimbit,$0.000569
iBTC,$0.005554
Litecoin Plus,$0.053774
Printex,$0.007269
LiteBar,$0.112103
Darsek,$0.004555
PyrexCoin,$0.010881
Bitcoin W Spe...,$0.001030
Jin Coin,$0.010375
PRiVCY,$0.006584
Aricoin,$0.000442
Marscoin,$0.003606
AdCoin,$0.015563
AquariusCoin,$0.050706
iTicoin,$3.18
ICO OpenLedger,$0.215174
Leviar,$0.007339
Coin2.1,$0.001272
Renos,$0.002973
DaxxCoin,$0.000190
Dix Asset,$9.8e-07
Wisepass,$0.006934
CROAT,$0.001844
Digital Money...,$0.001075
Crystal Clear ,$0.018572
Steneum Coin,$0.032960
Shadow Token,$0.013719
Pascal Lite,$0.011014
SecretCoin,$0.021763
Embers,$0.001835
Joincoin,$0.028405
Senderon,$0.002035
Graphcoin,$0.015358
Creditbit,$0.005377
dietbitcoin,$0.042573
Titcoin,$0.001771
Mincoin,$0.018410
Bank Coin,$0.014171
IrishCoin,$0.002404
Pakcoin,$0.001332
Coin(O),$0.000822
WomenCoin,$0.000002
GoldBlocks,$0.005441
Ccore,$0.049673
WavesGo,$0.009671
Minereum,$0.019058
Signatum,$0.000759
PureVidz,$0.000633
SteepCoin,$0.000435
EBCH,$0.008484
Qurito,$0.008229
Arion,$0.013423
Qvolta,$0.010416
Ultimate Secu...,$0.007465
Cryptojacks,$0.000190
Quatloo,$0.009996
BlazeCoin,$0.000127
Thunderstake,$0.000190
Datacoin,$0.002214
Honey,$0.165033
ParallelCoin,$0.238191
DROXNE,$0.000898
Atomic Coin,$0.003922
300 Token,$237.40
BitCoal,$0.015816
Fintab,$0.025179
Ethereum Dark,$0.046486
Centurion,$0.000886
Dragonglass,$0.000569
Obsidian,$0.002720
Zurcoin,$0.000774
Onix,$0.000633
Bitcoin 21,$0.085406
Zoomba,$0.008926
Quebecoin,$0.004302
NevaCoin,$0.018346
BOAT,$0.000894
Harvest Maste...,$0.016828
Swing,$0.017104
BoostCoin,$0.005377
RevolverCoin,$0.002720
BERNcash,$0.000863
GlobalBoost-Y,$0.003925
SecureCoin,$0.006446
ACRE,$0.016132
C-Bit,$0.000380
Influxcoin,$0.035491
Bolivarcoin,$0.004660
SixEleven,$0.124376
TEKcoin,$0.000040
GrandCoin,$0.000063
Sparks,$0.012755
GreenMed,$0.003796
Evil Coin,$0.002548
ParkByte,$0.011198
GlobalToken,$0.001381
EthBet,$0.006191
BrokerNekoNet...,$0.000017
PostCoin,$0.003237
MACRON,$0.000127
JavaScript Token,$0.006390
Cheesecoin,$0.000191
SAKECOIN,$0.000013
FolmCoin,$0.005321
Arepacoin,$0.003338
High Voltage,$0.031096
RonPaulCoin,$0.045107
Dreamcoin,$0.018044
Dollarcoin,$0.004935
CoinonatX,$0.002214
BigUp,$0.000020
Rhenium,$0.001573
Safe Trade Coin,$0.000127
BumbaCoin,$0.001771
8Bit,$0.027267
GuccioneCoin,$0.001961
X-Coin,$0.003100
AmsterdamCoin,$0.000759
RedCoin,$0.000506
HomeBlockCoin,$0.007465
Master Swiscoin,$0.000825
CompuCoin,$0.001898
TajCoin,$0.003433
Sativacoin,$0.005156
Eryllium,$0.002685
SoonCoin,$0.002847
GeyserCoin,$0.037958
Impact,$0.000316
Allion,$0.005613
Independent M...,$0.006286
Nitro,$0.002349
Digital Rupees,$0.000064
ExchangeN,$0.006378
Eternity,$0.006706
Plancoin,$0.005751
Eurocoin,$0.002531
FLiK,$0.000506
BROTHER,$0.000190
VectorAI,$0.001645
Dalecoin,$0.052066
GoldPieces,$0.024051
Comet,$0.031732
Californium,$0.011103
PIECoin,$0.002447
Acoin,$0.022016
JobsCoin,$0.000253
Ragnarok,$0.004893
Commercium,$0.000959
LeaCoin,$0.000065
Money,$0.000569
Theresa May Coin,$0.000316
SocialCoin,$0.005820
Virtacoin,$0.000005
CryptoInsight,$0.002064
FuzzBalls,$0.005298
Trident Group,$0.021077
PosEx,$0.010140
Polcoin,$0.000316
Flaxscript,$0.004365
Nekonium,$0.002024
PoSToken,$0.023050
SOILcoin,$0.004175
Zayedcoin,$0.003798
KingN Coin,$11.60
Network Token,$0.001444
